,version,shots,queries,pre_mode,network,fields,num_pkts,seed,dataset,base_learner,noise_label,noise_ratio,curr_al_cycle,old_classes,new_classes,train_time,adaptation_acc_mean,adaptation_acc_std,adaptation_f1_all_macro_mean,adaptation_f1_all_macro_std,adaptation_f1_all_micro_mean,adaptation_f1_all_micro_std,adaptation_f1_new_macro_mean,adaptation_f1_new_macro_std,adaptation_f1_new_micro_mean,adaptation_f1_new_micro_std,adaptation_f1_old_macro_mean,adaptation_f1_old_macro_std,adaptation_f1_old_micro_mean,adaptation_f1_old_micro_std,adaptation_sc_mean,adaptation_sc_std,adaptation_db_mean,adaptation_db_std,pt_test_acc_mean,pt_test_acc_std,pt_test_f1_all_macro_mean,pt_test_f1_all_macro_std,pt_test_f1_all_micro_mean,pt_test_f1_all_micro_std
0,0,10,40,contrastive,UNet1D2D,"['PL', 'IAT', 'DIR', 'WIN', 'FLG', 'TTL']",20,0,iot_nid,nn,True,0.3,,"[0, 2, 3, 4, 6, 7, 9]","[1, 5, 8]",0.0,0.7725000381469727,0.03764970973134041,0.7669136714980072,0.039849385782159914,0.7725,0.0376497011940334,0.6533829536264137,0.05771945540536268,0.6544266857561319,0.0587167950075047,0.8155696934429759,0.03754125898046459,0.8267201230368174,0.02730847675277935,0.25262659788131714,0.13814087212085724,2.1550390637488404,0.5970992222403624,0.9860037565231323,0.0,0.9730347681065528,0.0,0.9860037459560701,0.0
1,1,10,40,contrastive,UNet1D2D,"['PL', 'IAT', 'DIR', 'WIN', 'FLG', 'TTL']",20,0,iot_nid,nn,True,0.5,,"[0, 2, 3, 4, 6, 7, 9]","[1, 5, 8]",0.0,0.7430000305175781,0.020820660516619682,0.7346942197211559,0.02171122118292152,0.743,0.020820662813656996,0.5356975204252962,0.08282444426608798,0.5457533076247566,0.07268820185286255,0.8199785194193815,0.023907007187110797,0.830024521551118,0.0188056721277602,0.24320824444293976,0.1514027714729309,2.280638503229725,0.7262058028006576,0.984283983707428,0.0,0.9739517268612069,0.0,0.9842840115784097,0.0
2,0,10,40,contrastive,UNet1D2D,"['PL', 'IAT', 'DIR', 'WIN', 'FLG', 'TTL']",20,0,cic2018,nn,True,0.3,,"[0, 1, 2, 3, 5, 6, 8, 9, 10]","[4, 7, 11]",0.0,0.9087499380111694,0.011288521811366081,0.9053180914108431,0.012106672881197699,0.9087500000000001,0.011288514320120057,0.8395541170448461,0.01664651674586075,0.8437726058165202,0.018699546603312904,0.9272394161995086,0.012287805061205706,0.9319278918103062,0.009558926550195315,0.3767978847026825,0.20775583386421204,1.6996025515180926,0.454878902289906,0.9967450499534607,0.0,0.9934271966878233,0.0,0.9967450715470122,0.0
3,1,10,40,contrastive,UNet1D2D,"['PL', 'IAT', 'DIR', 'WIN', 'FLG', 'TTL']",20,0,cic2018,nn,True,0.5,,"[0, 1, 2, 3, 5, 6, 8, 9, 10]","[4, 7, 11]",0.0,0.8820832967758179,0.02590714767575264,0.8776751269787761,0.0271445451083461,0.8820833333333333,0.025907152594516362,0.7698542939591532,0.05798313477237499,0.7763231583827965,0.05369745016959457,0.9136154046519837,0.01999948713653337,0.9205593242448952,0.017241378850192737,0.3648056387901306,0.21879585087299347,1.7591739263981196,0.5064434825881379,0.9968065023422241,0.0,0.9934882832786303,0.0,0.9968064852914083,0.0
4,0,10,40,contrastive,UNet1D2D,"['PL', 'IAT', 'DIR', 'WIN', 'FLG', 'TTL']",20,0,edge_iiot,lr,True,0.3,,"[0, 1, 2, 3, 4, 5, 8, 9, 11, 12, 13, 14]","[6, 7, 10]",0.0,0.7463333010673523,0.009683883748948574,0.7035771402991733,0.011865725222125045,0.7463333333333333,0.009683892697555986,0.4714286372854641,0.019938074717157847,0.5522054392188067,0.02228619628839753,0.7616142660526005,0.010907676382994372,0.7994127970608733,0.00774695261447355,0.22405731678009033,0.05752261355519295,1.9298165096778337,0.21220856502104882,0.9721024036407471,0.0,0.8322046472717215,0.0,0.9721024264910575,0.0
5,1,10,40,contrastive,UNet1D2D,"['PL', 'IAT', 'DIR', 'WIN', 'FLG', 'TTL']",20,0,edge_iiot,lr,True,0.5,,"[0, 1, 2, 3, 4, 5, 8, 9, 11, 12, 13, 14]","[6, 7, 10]",0.0,0.7166666984558105,0.02635231614112854,0.6825299967346163,0.02960884557675154,0.7166666666666666,0.026352313834736508,0.5891290904652992,0.15673124272601247,0.6054871664600743,0.10431315535714861,0.7058802233019456,0.00954167152824101,0.7489398190773902,0.010429563320233478,0.1850425899028778,0.07489793747663498,1.9756440641713333,0.25376636770131134,0.9719563722610474,0.0,0.8311405915529404,0.0,0.9719563897902092,0.0
6,0,10,40,contrastive,UNet1D2D,"['PL', 'IAT', 'DIR', 'WIN', 'FLG', 'TTL']",20,0,cic2018,lr,True,0.3,,"[0, 1, 2, 3, 5, 6, 8, 9, 10]","[4, 7, 11]",0.0,0.8908332586288452,0.008395597338676453,0.8777227580207663,0.015777564037310458,0.8908333333333334,0.008395600699837476,0.7471201023977255,0.06222365690584894,0.7932208603712523,0.02036170690280872,0.9212569765617801,0.01009192333471147,0.9215185963367306,0.007590367754087507,0.37319236993789673,0.21195372939109802,1.719479182617182,0.47403615804011723,0.9967450499534607,0.0,0.9934147431608894,0.0,0.9967450715470122,0.0
7,1,10,40,contrastive,UNet1D2D,"['PL', 'IAT', 'DIR', 'WIN', 'FLG', 'TTL']",20,0,cic2018,lr,True,0.5,,"[0, 1, 2, 3, 5, 6, 8, 9, 10]","[4, 7, 11]",0.0,0.893750011920929,0.013372337445616722,0.8803693229443486,0.020143971490007725,0.89375,0.013372338779901015,0.7521092040471882,0.0702795977581831,0.7979300139744897,0.033051080255367224,0.9231226959100688,0.01091682941779293,0.9240727658726954,0.009933750704997942,0.36862820386886597,0.2187180519104004,1.7406930663470888,0.4975989569549153,0.9967450499534607,0.0,0.9934147431608894,0.0,0.9967450715470122,0.0
8,0,10,40,contrastive,UNet1D2D,"['PL', 'IAT', 'DIR', 'WIN', 'FLG', 'TTL']",20,0,iot_nid,lr,True,0.3,,"[0, 2, 3, 4, 6, 7, 9]","[1, 5, 8]",0.0,0.8495000004768372,0.030058270320296288,0.8450478549941124,0.028928484462310413,0.8494999999999999,0.030058276730378274,0.7294948841447716,0.07068296400797647,0.7268615669352635,0.06803350695206817,0.8945705567866872,0.01313426759654209,0.902837431197551,0.012867562972635083,0.24543245136737823,0.13544796407222748,2.1617200309619427,0.5761944179337707,0.9847096800804138,0.0,0.9733976373860633,0.0,0.9847096884045633,0.0
9,1,10,40,contrastive,UNet1D2D,"['PL', 'IAT', 'DIR', 'WIN', 'FLG', 'TTL']",20,0,iot_nid,lr,True,0.5,,"[0, 2, 3, 4, 6, 7, 9]","[1, 5, 8]",0.0,0.8109999895095825,0.007999992929399014,0.7960700474935326,0.01274610818098759,0.8109999999999999,0.007999999999999993,0.5905365315633627,0.025363087721571777,0.6205544724064344,0.017385464095152098,0.8841558400350339,0.01672902204530609,0.8861910956714798,0.01898816131116326,0.24180097877979279,0.1462819129228592,2.2756978353166977,0.7071880309747645,0.9849140048027039,0.0,0.9714511699312081,0.0,0.9849140132811169,0.0
10,0,10,40,contrastive,UNet1D2D,"['PL', 'IAT', 'DIR', 'WIN', 'FLG', 'TTL']",20,0,edge_iiot,nn,True,0.3,,"[0, 1, 2, 3, 4, 5, 8, 9, 11, 12, 13, 14]","[6, 7, 10]",0.0,0.7836666703224182,0.011661920696496964,0.7538007382228971,0.013684181646919187,0.7836666666666666,0.011661903789690618,0.6779244471570586,0.04880860398882964,0.7487830580298961,0.030483533099066946,0.7727698109893566,0.007053918415119801,0.7907652587347351,0.007923767412624641,0.26256877183914185,0.018212489783763885,1.8802133886021728,0.1776326589914777,0.9722256660461426,0.0,0.8422973264397119,0.0,0.9722256449573984,0.0
11,1,10,40,contrastive,UNet1D2D,"['PL', 'IAT', 'DIR', 'WIN', 'FLG', 'TTL']",20,0,edge_iiot,nn,True,0.5,,"[0, 1, 2, 3, 4, 5, 8, 9, 11, 12, 13, 14]","[6, 7, 10]",0.0,0.7586666941642761,0.03853427618741989,0.7287371747048469,0.04957457719258646,0.7586666666666666,0.0385342560443158,0.5699344680174168,0.21900588613804467,0.5743631682918354,0.14898368559922537,0.7684378513767043,0.0113341027400003,0.8117249491628895,0.010492507266455064,0.20035186409950256,0.04380608722567558,1.9913927947368326,0.24275945225316534,0.9719929099082947,0.0,0.8405239779934403,0.0,0.9719928989654213,0.0
